max_depth,max_features,min_samples_split,min_samples_leaf,fit_time_sec,experiment_id
8,55,5,2,0.15539932250976562,0990c133-dc4d-4298-96cd-99662ac7e185
2,2584,5,2,0.11982083320617676,2c03e32f-78c4-4d4a-b51a-5732d579a8da
89,1597,2,2,0.467318058013916,510f60c1-ea4f-4ca3-ba6b-7da16b6e4cd3
610,610,2,2,0.1298816204071045,8a8180d6-5bf8-44d9-943d-4b5bd71925aa
